title,description,price,status,url,date_public
Куртка тактична зимова,"Відправка наложкою НП або олх доставка 
Розміри : S- 4XL ( уточнюйте перед замовленням )
Доступна в кольорі: мультикам піксель олива чорна

Куртка на блискавці з капюшоном, має передні внутрішні та зовнішні кармани, а також кишені на рукавах. Регульовані манжети на липучках. Виріб оздоблений липучками для кріплення нашивок та шевронів. Двошарова велика нижня кишеня. Еластичний шнурок знизу. Верхній шар куртки: бавовна 65%, поліестер 35%. Водонепроникна обробка тканини. Наповнювач: 100% поліестер, утеплювач 260г/м2 бавовна. Підкладка: поліестер із сріблястим алюминізірованим термовідбивним шаром, який допомагає зберігати тепло. Блискавка: нейлон. Липучка: 50% нейлон, 50% поліестер. Призначення: захист від низьких температур до -25С.",3990,Бізнес,https://www.olx.ua/d/uk/obyavlenie/kurtka-taktichna-zimova-IDR7fbZ.html?sd=1,Опубліковано Сьогодні о 11:41
Фильмы на английском,"Фильмы в хорошем качестве (720р) в оригинале скачать Netflix,Disney,Universal,20th Century Fox

Сериал(1серия-6грн),фильм,мультфильм
Без реклам казино и т.д.

Возможны субтитры на английском(уточнять)

По конкретному фильму пишите",20,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/filmy-na-angliyskom-IDQALQC.html,Опубліковано Сьогодні о 11:42
Продаю заварочник антикварный,"Продаю заварочник антикварный .
На последнем фото  номер и описание.
Находимся на Русановке. 
Цена договорная,торг уместен всегда.
Звоните или пишите на вайбер. 
Дополнительно фотографии сделаю.
Пересылаю после оплаты на расходы почты в оба конца.",1000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodayu-zavarochnik-antikvarnyy-IDNCNxR.html?sd=1,Опубліковано Сьогодні о 11:38
Антикваріат картина,Антикваріат картина 1978 року.Хто її шукає давно вже пишіть.Читайте про неї в останньому фото.,299,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/antikvarat-kartina-IDQKR4c.html?sd=1,Опубліковано Сьогодні о 11:38
Розовое укулеле diamond head,"Укулеле розовое, давно не пользуюсь так что продаю",1000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/rozovoe-ukulele-diamond-head-IDQQJDN.html?sd=1,Опубліковано Сьогодні о 11:42
Плита газова портативна PGS BDZ-155-А,"Продається у міцному пластмасовому кейсі. Портативна газова плитка виготовляється у твердому сталевому корпусі. 

Моментальне з'єднання, висока якість, безпека, надійність і зручність у користуванні.

Ми рекомендуємо Вам цей газовий прилад як для використання в побуті, так і під час туристичних походів, на кемпінгу, полюванні, рибалці тощо.

Параметри

Діаметр пальника - 100 мм
Теплова потужність пальника - 1500 Вт
Витрата стиснутого газу (середній) - 80-90 г/год
П'єзопідпал
Габарити, (ВхШхГ) - 340*250*100 мм
Маса без балона 2.4 кг
Температура горілки (max) - 850 C
Працює від цангового балона - 220 гр
При підключенні побутового балона рекомендується редуктор із ручним регулюванням.",799,Бізнес,https://www.olx.ua/d/uk/obyavlenie/plita-gazova-portativna-pgs-bdz-155-a-IDQI5wj.html?sd=1,Опубліковано Сьогодні о 11:40
"Дуэт из варисцита,ручной работы.","Натуральный камень
варисцит- помогает сохранять спокойствие, придает уверенность.
Он оберегает владельца от сглаза, помогает достигать успехов и сопутствует удаче в личной жизни.

Товар отправляется при частичной или полной оплате на карту.
Olx доставка.

Серьги длина 5см.
Кулон длина 7см.
Швензы родирование.

Сердце- символ жизни,
любви,страсти.
Могущественный амулет.",462,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/duet-iz-varistsita-ruchnoy-raboty-IDMsSdP.html?sd=1,Опубліковано Сьогодні о 11:40
"New Challenges 1, 2, 3, 4 книга+зошит","Для замовлення:

Viber - 68*****83 - Aнна Bookprint
Viber - 97*****50 - Aнна Bookprint
INSTAGRAM bookprint_anna

Ціна в оголошенні вказана зі знижкою для оптових замовлень. У зв’язку з навантаженням ми не приймаємо замовлення на олх доставку

Оригінальні фото можу надіслати на Viber, тому що сайт стискає фото і якість втрачається.

Можна окремо купити книгу або зошит.",210,Бізнес,https://www.olx.ua/d/uk/obyavlenie/new-challenges-1-2-3-4-kniga-zoshit-IDOgI2a.html?sd=1,Опубліковано Сьогодні о 11:40
Новий цифровий прилад денного/нічного бачення NVG 10 HD IR ORIGINAL,"Продам новий цифровий прилад денного/нічного бачення NVG 10 HD IR, version PT658-20210323-V14 фірми ZIYOUHU (ORIGINAL). Кратність 1 - 6. Особливістю є наявність кратності 1Х, що дозволяє вночі вивільнити обидві руки та (не видимо і без ""спотикачів"") вийти до скрадку, засідки або на позицію. Є можливість вибору кольору єкрану (зелений/чорнобілий), що дозволяє вночі вести довгі тактичні спостереження без втоми для зору, а функція Wi-Fi дозволить це транслювати на мобільний. В комплекті салфетка, акумулятор, шнур та зарядний присрій LiitoKala.
  Більше характеристик в ПП або по телефону.",28700,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/noviy-tsifroviy-prilad-dennogo-nchnogo-bachennya-nvg-10-hd-ir-original-IDQLRXn.html?sd=1,Опубліковано Сьогодні о 11:38
Большая красивая вышитая гладью картина шелк Китай или Япония,"Прекрасная картина. Большая. Замечательная китайская вышивка гладью .
Цена  за одну.",5200,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/bolshaya-krasivaya-vyshitaya-gladyu-kartina-shelk-kitay-ili-yaponiya-IDD85WC.html?sd=1,Опубліковано Сьогодні о 11:39
"Лапы натуральная кожа, PU. Fairtex, Twins, Venum, Everlast","Лапы боксерские гнутые, прямые

Venum,Everlast, Twins,
Есть варианты
Материал:
1) Натуральная кожа от 1220 грн
2) PU- синтетическая кожа
Цвета: в ассортименте
Цена от 850грн

Звоните, подберем вам оптимальный вариант!

В нашем магазине SvarogMMAShop можно приобрести любую экипировку для единоборств по доступным ценам!

Полный ассортимент товаров для единоборств смотрите в наших группах:

instagram.com/svarogmmashop",1320,Бізнес,https://www.olx.ua/d/uk/obyavlenie/lapy-naturalnaya-kozha-pu-fairtex-twins-venum-everlast-IDHB9z6.html?sd=1,Опубліковано Сьогодні о 11:41
Рюкзак The North Face 7920 Темно-синий Мужской Туристический,"Брендовый Рюкзак The North Face От Интернет магазина

Поясной ремень (Снимает нагрузку с поясницы) (Лямки от поясного ремня при желании можно спрятать под карманы)

Сетчатую спинку по желанию можно снять вместе с поясным ремнем.

Ортопедическая спинка

Структура рюкзака полужесткая, рюкзак не расползается как мешок, если его поставить на пол.

Дно Рюкзака Усилено

Дополнительные стропы для поддержки лямок

Сетчатые карманы по бокам

Грудная стяжка (по желанию можно убрать)

Отделение для ноутбука 15,6 (26 на 48 см)»

Лямки регулируются по длине

Материал рюкзака не промокает

Молнии защищены от попадания влаги

Широкие лямки, имеющие S-образную форму

Ткань устойчива к износу и силовым нагрузкам и не выгорает на солнце.

Многослойный материал (в рюкзаке есть подкладка)

Все лямки и ремни выполнены с укреплением швов.

Материалом для участков, непосредственно контактирующих с телом человека, был выбран Air Mesh, имеющий объемную сетчатую структуру, которая позволяет обеспечить постоянную циркуляцию воздуха.

Подвесная система ABS V2 (рюкзак можно идеально подогнать под свой рост)

Подходит как ручная кладь в самолет

Логотип The North Face

Чехол от дождя

Материал: 630D Nylon/1260D Ballistic Nylon.

Размеры: 54*33*22 см.

Объем: 40 л

На наших рюкзаках вы не найдете «кривых швов, торчащих нитей» или ХИМИЧЕСКОГО запаха как на многих моделях рюкзаков на рынке! Остерегайтесь некачественной продукции.

Фото Реальные и являются собственностью магазина

Инстаграмм norden.com.ua

Много хороших отзывов в инстаграмме и на сайте

Подписывайтесь на наш Инстаграмм, часто проводим розыгрыши рюкзаков.

А также смотрите "" другие объявления автора""
___
Для приобретения товара нажмите кнопку ""Купить""
Также вы можете оформить заказ, просто позвонив или написав сообщение на OLX.ua.

Доставка в любую точку Украины, любым удобным способом.

Без предоплаты.

Оплачиваете товар при получении

Гарантия возврата товара в течение 14 дней без объяснения причин Закона Украины о защите прав потребителей.

3 месяца от производителя.",1480,Бізнес,https://www.olx.ua/d/uk/obyavlenie/ryukzak-the-north-face-7920-temno-siniy-muzhskoy-turisticheskiy-IDQnBAl.html?sd=1,Опубліковано Сьогодні о 11:40
"Очки велосипедные 100% S2, фотохромные, для бега, спорта, серфа","Очки велосипедные 100% S2, фотохромные, для бега, спорта, серф
Новые. 
В наличии: те что на фото 1-5, перед покупкой уточняйте
Цена: 900 гр (с 3 линзами)
1100 гр (с 3 линзами+ фотохромной линзой)

Вдохновленный легендарным успехом Speedcraft на самых больших этапах велоспорта, S2 - это 100% скорость, которая была усовершенствована для повседневных спортивных достижений.
 Окантовка S2 с лазерной гравировкой создает вид полнокадрового цилиндрического экрана без обода, обеспечивая обзор на 360 градусов и комфорт.

Особенности
Ударопрочные и легкие линзы из поликарбоната
Цилиндрическая экранирующая линза с основанием 5.5 для улучшенного периферийного обзора и защиты
Обзор на 360 градусов для беспрепятственного обзора и оптимального поля зрения
Сменные устойчивые к царапинам линзы обеспечивают 100% защиту от ультрафиолета
Обработанные  линзы отталкивает воду, грязь и масло
Прочная, гибкая и легкая рама TR90
Резиновые носовые упоры и дужки с ультрапрочным захватом для надежной фиксации,  независимо от того  насколько вы потеете
Также доступно с  фотохромной  линзой
Светопропускание 24%
Прозрачные линзы: светопропускание 93%

Комплектация: 
- Оправа очков
- Жесткий футляр
- Чехол тканевый, чистящий для линз из микрофибры
- Инструкция
- Сменные линзы 3 шт (1шт- зеркальная, 1шт-темная, 1шт-прозрачная)
- Дополнительно фотохромная линза

Вопросы в ЛС или по телефону:
+38 О9семь-Ч7-О9О-семь5 - Viber
Дополнительные фото скину в ЛС или по Viber.
Отправляю OLX доставкой: Укрпочтой, Новой почтой
Для приобретения товара нажмите на кнопку ""Купить с доставкой""",900,Бізнес,https://www.olx.ua/d/uk/obyavlenie/ochki-velosipednye-100-s2-fotohromnye-dlya-bega-sporta-serfa-IDQPIRs.html?sd=1,Опубліковано Сьогодні о 11:42
Первый всемирный конгресс сторонников мира 1949г. Париж- Прага.,"Первый Всемирный конгресс сторонников мира. Париж - Прага, 20 - 25 апреля 1949 г.: Материалы - М.: Госполитиздат, 1950г. - 535 c.
Книга в отличном состоянии для своих лет, все страницы на месте. 
Пересылаю. OLX доставки нет. Упакую сам.",1000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/pervyy-vsemirnyy-kongress-storonnikov-mira-1949g-parizh-praga-IDNikld.html?sd=1,Опубліковано Сьогодні о 11:38
Шоссейный велосипед Bianchi,Вилка карбон. Рама алюминий. Цепь и звезды в хорошем состоянии. У меня с 2014 года. Иногда каталась жена . За 8 лет пробег максимум 4 тыс. Есть царапины по раме. Велосипед находится в Измаиле,17000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/shosseynyy-velosiped-bianchi-IDQ0bci.html?sd=1,Опубліковано Сьогодні о 11:38
"Тесс Геррітсен: Двійник, Смертниці, Хірург, Грішна","Комплект із 4 книг Тесс Геррітсен: Двійник, Смертниці, Хірург, Грішна. Книги вживані, але у відмінному стані. За детальнішою інформацією звертайтеся в приватні повідомлення.",700,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/tess-gerrtsen-dvynik-smertnits-hrurg-grshna-IDR8rsj.html?sd=1,Опубліковано Сьогодні о 11:42
"Комплект: Деніел Кіз ""Квіти для Елджернона"" та ""Притулок пророцтв""","Деніел Кіз-справжній літературний гуру в темі множинної особистості та інших психічних розладів. Людина, яка зовсім не має уявлення про множинну особистість, завдяки майстерності Кіза, матиме змогу глибше пізнати  мозок та поведінку особистості з таким порушенням. 

Ціна комплекту: 310грн.
Кожна окремо: 170грн.
Торг недоречний, знижка вже врахована.
Стан ідеальний, як новий.
Пишіть у пп.

Поспішайте, поки ОЛХ доставка безкоштовна)",300,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/komplekt-denel-kz-kvti-dlya-eldzhernona-ta-pritulok-prorotstv-IDQZad9.html?sd=1,Опубліковано Сьогодні о 11:40
Гніт дерев‘яний з тріском для свічок,"Дерев'яний гніт для звичок, замість бавовняного - ідеально підходить для створення затишку та приємно атмосфери, оскільки має  ефект потрісккування при горінні.
13х150 20 шт.  - 68 грн.
20х70 30 шт.  - 75 грн. 
Можливе виготовлення любого розміру, в любій кількості.",143,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/gnt-derevyaniy-z-trskom-dlya-svchok-IDR8rmM.html?sd=1,Опубліковано Сьогодні о 11:40
Портативна плитка (газова),"Доброго дня газові портативні плитки 
ОПТ ТА РІЗНИЦЯ",370,Бізнес,https://www.olx.ua/d/uk/obyavlenie/portativna-plitka-gazova-IDQT6bH.html?sd=1,Опубліковано Сьогодні о 11:40
Гироскутер электрический,Гироскутер в рабочем состоянии. Акуммулятор хороший держит долго заряд. На вес до 110 кг.,3500,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/giroskuter-elektricheskiy-IDQzoHS.html?sd=1,Опубліковано Сьогодні о 11:41
Монета 2 копейки 1896 года,Монета 2 копейки 1896 года. Состояние на фото за дополнительной информацией пишите в ОЛХ сообщения,250,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/moneta-2-kopeyki-1896-goda-IDQOpcA.html?sd=1,Опубліковано Сьогодні о 11:39
книга к плдготовке к ЗНО,"Книга совершенно новая, ничего не написано, в отличном состоянии.",200,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kniga-k-pldgotovke-k-zno-IDQkLdT.html?sd=1,Опубліковано Сьогодні о 11:42
Рюкзак The North Face 7830 40 л Чорний ТНФ Туристичний Чоловіку,"Брендовий Рюкзак The North Face Від Інтернет магазину

Поясний ремінь (Знімає навантаження з попереку)
Ортопедична спинка
Структура рюкзака напівжорстка, рюкзак не розповзається як ""мішок"" якщо його поставити на підлогу.
Дно Рюкзака Посилено
Додаткові стропи для підтримки лямок
Сітчасті кишені з боків
Грудна стяжка (За бажанням можна прибрати)
Відділення для ноутбука 15,6
Лямки регулюються за довжиною
Матеріал рюкзака не промокає
Блискавки захищені від попадання вологи
М`які лямки не давлять на плечі
На наших рюкзаках ви не знайдете ""кривих швів, ниток, що стирчать"" або ХІМІЧНОГО запаху як на багатьох моделях рюкзаків на ринку! Стережіться неякісної продукції.
Фото Реальні та є власністю магазину
Розміри: 51*35*20 см.
Об`єм: 40 л
Подвійний Матеріал
Матеріал: 630D Nylon/1260D Ballistic Nylon.

Наш Сайт: Norden. kiev.ua

Інстаграм Norden. com.ua

Багато хороших відгуків в інстаграмі та на сайті

Підписуйтесь на наш Інстаграм, часто проводимо розіграші рюкзаків.

А також дивіться "" інші оголошення автора""
___
Для придбання товару натисніть кнопку “Купити”
Також ви можете оформити замовлення просто зателефонувавши або написавши повідомлення на OLX.ua

Доставка в будь-яку точку України, будь-яким зручним способом.

Без передоплати.

Оплачуєте товар при отриманні

Гарантія повернення товару протягом 14 днів без пояснення причин згідно із Законом України про захист прав споживачів.

Гарантія 3 місяці від виробника.",1080,Бізнес,https://www.olx.ua/d/uk/obyavlenie/ryukzak-the-north-face-7830-40-l-chorniy-tnf-turistichniy-cholovku-IDQFmax.html?sd=1,Опубліковано Сьогодні о 11:40
"Кемпінговий ліхтар, світлодіодний світильник","Кемпінговий ліхтар, світлодіодний світильник
Артикул: ON-095

Особливості:
 Основна світлодіодна лампа COB забезпечує розсіяне світло
 Другий світлодіод знаходиться збоку і працює як ліхтарик
Матеріал кришки ліхтарика ABS міцний і довговічний.
 Розміри ліхтарика: 10 см х 3,3 см х 13,7 см
 Живлення: 3xAA батарейки (не входять в комплект)
Перемикач:: 1-й: основне світло 2-й: бічне світ",550,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kempngoviy-lhtar-svtlododniy-svtilnik-IDR8rib.html?sd=1,Опубліковано Сьогодні о 11:38
Подростковая гастроэнтерология/ Справочник акушерство гинекология,"1. ""Подростковая гастроэнтерология"" Р.М. Филимонов. Видавництво ""Медицина"", Москва, 1990 рік, 288 сторінок. Російською мовою. У посібнику представлені найбільш поширені та рідко розповсюджені захворювання  шлунково-кишкового тракту в підлітковому віці. Детально описані особливості клінічного перебігу хвороб, діагностика та дифдіагностика. Велика увага приділена лікуванню, профілактиці та диспансеризації. Книга у відмінному стані.
Тверда палітурка, ілюстрації, таблиці, фото.

2. Справочник по акушерству и гинекологии
Книга російською мовою
М‘яка палітурка

Ціна за одну книгу.",120,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/podrostkovaya-gastroenterologiya-spravochnik-akusherstvo-ginekologiya-IDxTxoe.html?sd=1,Опубліковано Сьогодні о 11:38
Джилл Барклем «Весняна історія» книга для дітей,"Джилл Барклем «Весняна історія» книга для дітей

Повністю нова,ще пахне виробництвом 

Випуск:2021 р",150,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dzhill-barklem-vesnyana-storya-kniga-dlya-dtey-IDR8rj5.html?sd=1,Опубліковано Сьогодні о 11:38
продам секундамер экспорт,продам секундамер экспорт не рабочий  смотрите все мои другие объявления автора много интересного удачных покупок !,50,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-sekundamer-eksport-IDOkV81.html?sd=1,Опубліковано Сьогодні о 11:42
Немецкий Велосипед Btvin Rock Rider ТОРГ,"Велосипед Из Гераминии 
Был в использовании около 5 месяцев 
Резина оригинальная в хорошем состоянии
Тормоза работаю так же хорошо 
Каретка отлично работает скоростя переключает без нариканий 
Подходит как и Ребенку-Подростку-Мужчине
Велик сел поехал 
Есть не большые царапины не критичные 
А так в целом хороши велосипед На Лето!!!!

Пишите-Звоните с удовольствием подскажу /!

Так же смотрите наши другие объявления

-Btvin Rock Rider
-Giant Bicycle. ...
- Specialized. ...
-Scott Bicycle. ...
-Cannondale Bicycle. ...
-GT. ...
-Merida. ...
-Cube.",5200,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/nemetskiy-velosiped-btvin-rock-rider-torg-IDR8r4f.html?sd=1,Опубліковано Сьогодні о 11:40
"Новые ботинки в коробке р 38-38,5 всего за 500 грн","новые ботинки р 38-38,5 в коробке с ярлыком, цена чисто символическая, не подошли. 500 грн По Одессе встречаемся, по Украине отправляю НП или Укрпоштой с предоплатой",500,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/novye-botinki-v-korobke-r-38-38-5-vsego-za-500-grn-IDCVb9V.html?sd=1,Опубліковано Сьогодні о 11:40
Книга жестокий принц,"Книга жестокий принц Холи Блэк 
От  автора
Джуд испытывает ненависть к фейри, но в то же время благоговеет перед ними. В возрасте 7-и лет она узнала, что такое смерть: её родителей убили, после чего её забрали к себе фейри. Джуд воспитывалась при дворе одного из наиболее всемогущих и беспощадных генералов в королевской армии. С его помощью она выучилась великолепной технике владения мечом. Но Джуд этого мало. Она хочет избавить себя от вечных насмешек фейри, смотрящих на людей сверху вниз. Поэтому ей жизненно необходимо обладать властью. Но Джуд ещё предстоит сразиться с хитрым и коварным принцем Карданом.

Долгожданная книга, написанная автором мировых бестселлеров по версии New York Times, обладательницей огромного количества литературных наград.",200,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kniga-zhestokiy-prints-IDQGlYL.html?sd=1,Опубліковано Сьогодні о 11:40
Сороконожки  adidas,"Сороконожки адидас ,состояние 5.По стельке 20см ,33размер,без дефектов.Пересылаю через олх доставку",200,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/sorokonozhki-adidas-IDQMMi2.html?sd=1,Опубліковано Сьогодні о 11:41
"Налобный фонарь Boruit RJ-020 300Lm+АКБ 18650,3400 Mah ИК датчик","Boruit RJ-02 RJ-020 налобный фонарь с датчиком движения 300Lm USB зарядка и аккумулятор в комплекте 18650 на 3400 Mah 

Boruit RJ-02 - это модель с оригинальным управлением, очень удобная и практичная. Плавная регулировка яркости. Двойное нажатие кнопки активирует ИК-датчик и фонарь будет реагировать на движение/приближение. 

TIR-оптика создает мягкий рассеянный свет без центрального пятна. Благодаря этому фонарь удобен для ручной работы, например электронщикам, автослесарям, сантехникам и т.д.

Питание от Li-Ion 18650 (подходят и защищенные и незащищенные аккумуляторы), также дополнительным плюсом является наличие microUSB порта для зарядки аккумулятора внутри фонаря.

ХАРАКТЕРИСТИКИ:
• светодиод с нейтральным бином 5500К (нету излишней желтизны или синевы), честные 3W
• плавная регулировка яркости (удержанием кнопки питания)
с памятью последнего режима
• коллиматорная оптика с равномерным засветом
• нету надоедливого строба
• датчик движения (до 20см) включает фонарь от взмаха руки или другого предмета. Очень удобная функция на рыбалке или когда грязные руки
(предварительно опцию нужно включить двойным нажатием кнопки питания)
• зарядка аккумулятора прямо в фонаре от любого USB 
с индикацией процесса и окончания зарядки
(USB шнур в комплекте)
• источник питания: 18650 Li-Ion аккумулятор (В КОМПЛЕКТ НЕ ВХОДИТ)
• надежное и простое крепление из эластичной резины - ничего не треснет от случайного падения или удара
• ударопрочный, влагозащищенный корпус полностью из алюминия с резиновыми прокладками.
• светонакопительная кнопка включения
• хорошо сидит на голове, не слетает, 
длина ремешка регулируется

Ток потребления от АКБ:
максимальный режим 0,7 А
минимальный режим 0,01А



Комплектация
Коробка
фонарь
наголовное крепление
зарядный 
кабель micro-USB 
 и аккумулятор 18650 на 3400 Mah 
в наличие есть другие фонарики и  прочее",600,Бізнес,https://www.olx.ua/d/uk/obyavlenie/nalobnyy-fonar-boruit-rj-020-300lm-akb-18650-3400-mah-ik-datchik-IDOeyIa.html?sd=1,Опубліковано Сьогодні о 11:38
Найкращі чарівні казки,Найкращі чарівні казки для ваших дітей. Самовивіз або пересилка,80,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/naykrasch-charvn-kazki-IDR8rrW.html?sd=1,Опубліковано Сьогодні о 11:42
"Велосипед тандем бу з планетарною втулкою
Tandem Vanraam 26 G","Велосипед бу Tandem Vanraam 26 G з Європи. Ціна з безкоштовною доставкою
“Новою Поштою” по Україні. Усі велосипеди справні та налаштовані. Можемо
укомплектувати велосипед ліхтариками, замком, або іншими велоаксесуарами.

Характеристики: Рама стальна 52 см, колеса 26”, планетарна втулка Sachs P5 на п'ять швидкостей. Гальма роторні.

Детальніше на сайті rower.in.ua/velosipedy-bu/tandem-vanraam-26-g-foto-prices

• Гарантія на вживані велосипеди
90 днів гарантійного обслуговування після покупки

• Повернення / Обмін
Якщо бу велосипед не підійшов його можна обміняти, або повернути

• Безкоштовна доставка по Україні
Діє акція на доставку. Економите на доставці від 270 до 430 грн.

• Реальні відгуки — 100%
Ми зібрали багато відгуків реальних людей, є можливість написати їм в фейсбук
та розпитати про враження від покупки.

Велосипед надсилається в коробці частково розібраний (зняті: педалі, сидіння,
переднє колесо, кермо), для збірки потрібний ключ на 15 та набір
шестигранників.

Можлива оплата при отриманні, беремо завдаток 500 грн, а решта суми
наложним платежем. Без завдатку не надсилаємо, доставка дорога, якщо клієнт
не забрав велосипед нам потрібно сплатити на пошті 700 грн за доставку в
обидві сторони.

З олх доставкою відправляєте? Ні, з олх доставкою можна відправляти товари
до 30 кг (об'ємної ваги в тому числі), велосипед в коробці не можна відправити з
олх доставкою так як його об'ємна вага понад 30 кг.

Безкоштовна доставка велосипеда по Україні ""Новою Поштою"", отримувач
сплачує лише зворотній переказ коштів це 20грн+2% від переказу (якщо повна
оплата на розрахунковий рахунок ФОП тоді ніякий додаткових платежів не
буде).

В наявності багато інших якісних велосипедів з Європи, понад 200 різноманітних
моделей, заходьте на наш сайт. (Велосипед б у из Германии, велосипеды б.у.,
вело).

При покупці з нашого складу (Львівська обл., смт. Куликів) даємо знижку в 300
грн.

Також продаємо оптом від 5 ти велосипедів!",11900,Бізнес,https://www.olx.ua/d/uk/obyavlenie/velosiped-tandem-bu-z-planetarnoyu-vtulkoyutandem-vanraam-26-g-IDPL6uF.html?sd=1,Опубліковано Сьогодні о 11:40
"Подписка Netflix Premium 4K | Гaрантия, oтзывы | 5695","••• Подписка Netflix Premium 4K
••• Что дает Premium-подписка
• Смотри любимые фильмы и сериалы в 4K+HDR качестве!
• Персональные рекомендации
• Загрузка фильмов и сериалов на телефон для просмотра без интернета
• Для Вас создаётся персональный профиль (возможность выбора названия профиля, установка пин-кода на профиль, выбор языка интерфейса и озвучки)/

••• Наши преимущества: 
-1- Сайт с возможность оплаты подписок: 
eszdman.shop

-2- Уникальный Telegram бот: 
t.me/eszd_bot

-3- Telegram чат с 1500+ клиентами и отзывами:
t.me/+1PHLMMxR_lliY2Ji

-4- Оперативная поддержка клиентов

-5- Гарантия на весь период пользования подпиской

••• По всем вопросам | подключению обращайтесь по контактах:
Telegram    t.me/eszd_man
Viber   0666|007787

••• Цены:
- MEG0GO Максимальная + Спорт -
1 месяц - 70 грн, 1 устройство 
6 месяцев - 250 грн, 1 устройство
12 месяцев - 400 грн, 1 устройство

- YouTube Premium (семья) -
1 месяц - 50 грн
6 месяцев - 250 грн
12 месяцев - 450 грн 

- NETFLIX Premium 4K -
1 месяц - 110 грн, 1 устройство
6 месяцев - 600 грн, 1 устройство
12 месяцев - 1100 грн, 1 устройство

- Spotify Premium -
1 месяц - 70 грн
6 месяцев - 350 грн
12 месяцев - 600 грн

- Windscribe VPN -
3 месяца - 200 грн 
6 месяцев - 300 грн
12 месяцев - 400 грн",110,Бізнес,https://www.olx.ua/d/uk/obyavlenie/podpiska-netflix-premium-4k-garantiya-otzyvy-5695-IDR7f6r.html?sd=1,Опубліковано Сьогодні о 11:38
Альбом для рисования 30 листов Transformers Kite,"Вертикальная тетрадь для рисования ТМ Kite 243 в уплотненной цветной обложке с изображением любимых геров. Состоит из 30 белых уплотненных (100 г/м2) листов формата А4. Тетрадь выполнена на двойной металлической спирали. При желании подарить свой шедевр, ребенок с легкостью сможет вырвать лист, не повредив обложку.",42,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/albom-dlya-risovaniya-30-listov-transformers-kite-IDQPISh.html?sd=1,Опубліковано Сьогодні о 11:42
Перчатки для тренажера,"Перчатки беспалые, новые, с ""правильными"" подушечками от разработчиков FOX, под любой зальный тренажер или велосипед, размер  S",800,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/perchatki-dlya-trenazhera-IDQALGj.html?sd=1,Опубліковано Сьогодні о 11:38
брелок из паракорда подвес,"брелок/подвес из полимерного паракорда,

общая длина 9.5-10 см,

толщина ок. 1 см

варианты расцветок и их комбинаций",19,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/brelok-iz-parakorda-podves-IDQkJd6.html,Опубліковано Сьогодні о 11:40
На західному фронті без змін,"""На західному фронті без змін"", ""Три товариші"", ""Повернення"", Ерих Марія Ремарк, видавництво Клуб сімейного дозвілля, 2014 рік, в хорошому стані",220,Бізнес,https://www.olx.ua/d/uk/obyavlenie/na-zahdnomu-front-bez-zmn-IDR8rmJ.html?sd=1,Опубліковано Сьогодні о 11:40
Гарб насіння домашнє відправка,"Продам сушене дуже корисне гарбузове насіння
. 

 .",150,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/garb-nasnnya-domashn-vdpravka-IDQvhhf.html?sd=1,Опубліковано Сьогодні о 11:39
Пластинки виниловые,"Пластинки виниловые СССР ,Если все то по 20 грн ,на выбор одна 50 грн.
Заказывайте ,что надо буду отберать",20,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/plastinki-vinilovye-IDPNUlY.html,Опубліковано Сьогодні о 11:41
